"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"33","200049_at","KAT7","11143","lysine acetyltransferase 7",-0.510668901773505,5.75244725830492,-0.787388159493044,0.440935990005173,0.959972449986864,-4.59857751647244
"34","200050_at","ZNF146","7705","zinc finger protein 146",0.336963538451084,4.32439638406199,0.51365834172653,0.613515984756314,0.962061443588461,-4.6018639445161
"35","200051_at","SART1","9092","spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP",0.600976941353792,4.87726071914955,0.816628908801804,0.424437796556198,0.959972449986864,-4.59815363772981
"36","200052_s_at","ILF2","3608","interleukin enhancer binding factor 2",0.594410941813707,5.09404907020949,0.703498693423327,0.490425528362714,0.959972449986864,-4.59971787421749
"37","200055_at","TAF10","6881","TATA-box binding protein associated factor 10",-0.419892550192487,7.00638717871264,-0.510404238368791,0.615749538431102,0.962583769183189,-4.60189527467435
"38","200057_s_at","NONO","4841","non-POU domain containing octamer binding",1.10971500276055,8.19491425396627,1.50787166133004,0.148321718099396,0.959972449986864,-4.58476949309198
"39","200059_s_at","RHOA","387","ras homolog family member A",1.33436460766557,6.77278930597743,1.63265459120503,0.11929196321253,0.959972449986864,-4.58180852113951
"40","200060_s_at","RNPS1","10921","RNA binding protein with serine rich domain 1",0.365562771080307,6.64694810919857,0.536360655495764,0.59804231582341,0.959972449986864,-4.60164014722431
"41","200061_s_at","RPS24","6229","ribosomal protein S24",0.0732725497333746,9.78035870639606,0.078999480917192,0.937873563751435,0.99415205767752,-4.60431851926142
"42","200062_s_at","RPL30","6156","ribosomal protein L30",-0.594194444934097,10.5598274180925,-0.835261434806128,0.414131250529651,0.959972449986864,-4.59787658189553
"43","200063_s_at","NPM1","4869","nucleophosmin 1",0.766524318881507,7.88138338136818,0.858098806041879,0.401719322460033,0.959972449986864,-4.59752971194161
"44","200066_at","IK","3550","IK cytokine",1.1182767196447,6.1582182254304,1.33888685612165,0.196681542438406,0.959972449986864,-4.58855799560691
"45","200067_x_at","SNX3","8724","sorting nexin 3",0.200754387864225,6.15096053107211,0.25512109180595,0.801418613086836,0.981153106644366,-4.60375191394536
"46","200068_s_at","CANX","821","calnexin",-0.557031996020614,8.33313276578519,-0.696919026782451,0.494439840280234,0.959972449986864,-4.59980247162602
"47","200069_at","SART3","9733","spliceosome associated factor 3, U4/U6 recycling protein",-0.326418557526527,4.37473974981864,-0.458442179876807,0.651925946524475,0.96785460611739,-4.60236991835364
"48","200070_at","CNPPD1","27013","cyclin Pas1/PHO80 domain containing 1",0.561307069694163,4.17810229066503,0.803809152772046,0.431622431863544,0.959972449986864,-4.59834112584461
"49","200074_s_at","RPL14","9045","ribosomal protein L14",0.199286234495364,8.9485472105961,0.263037496000504,0.795402357558938,0.979643171285858,-4.60371254918495
"50","200077_s_at","OAZ1","4946","ornithine decarboxylase antizyme 1",-0.0579455458296625,8.80132575874329,-0.0633107768503632,0.950191902086399,0.994207331889331,-4.60434008642951
"51","200078_s_at","ATP6V0B","533","ATPase H+ transporting V0 subunit b",1.18162855926658,5.76096338841434,1.32120204085986,0.20239716230904,0.959972449986864,-4.58893797889197
"52","200081_s_at","RPS6","6194","ribosomal protein S6",0.511375391910354,9.4028808193012,0.652428360201863,0.522076922893864,0.959972449986864,-4.60035562570007
"53","200083_at","USP22","23326","ubiquitin specific peptidase 22",0.171590819790728,5.17565603514635,0.218767841797747,0.829204402484711,0.988011708695554,-4.60391742492378
"54","200084_at","C11orf58","10944","chromosome 11 open reading frame 58",-0.162201380596697,5.88619018554092,-0.179503438316769,0.859476070928006,0.988011708695554,-4.60406792629862
"55","200085_s_at","ELOB","6923","elongin B",1.03132833460725,6.53654903285577,1.45921165580458,0.161126422235017,0.959972449986864,-4.58588826907507
"56","200086_s_at","COX4I1","1327","cytochrome c oxidase subunit 4I1",0.936100197007312,8.11578638030052,1.21160755220504,0.240773929196875,0.959972449986864,-4.5912159327
"57","200087_s_at","TMED2","10959","transmembrane p24 trafficking protein 2",0.715657762330152,6.02463883478734,0.647999264837577,0.524874612643433,0.959972449986864,-4.60040887763156
"58","200091_s_at","RPS25","6230","ribosomal protein S25",-0.281701553784511,7.42377345332895,-0.314893124957639,0.756334720080812,0.972798630112669,-4.60342546665997
"59","200092_s_at","RPL37","6167","ribosomal protein L37",0.394458629186246,8.79917753154776,0.499438337022914,0.623304626131884,0.965455024880119,-4.60199946569951
"60","200093_s_at","HINT1","3094","histidine triad nucleotide binding protein 1",1.26381917916273,6.49392432459831,1.63706870907441,0.118359795281545,0.959972449986864,-4.58170152820706
"61","200097_s_at","HNRNPK","3190","heterogeneous nuclear ribonucleoprotein K",0.498511477527721,5.62489475497396,0.518228077271581,0.610385952404131,0.959972449986864,-4.60181963012295
"62","200098_s_at","ANAPC5","51433","anaphase promoting complex subunit 5",0.701753356309286,6.77269604327814,0.860064310758325,0.400662478015119,0.959972449986864,-4.59749948625193
"63","200593_s_at","HNRNPU","3192","heterogeneous nuclear ribonucleoprotein U",1.3292683669903,6.84650231487905,2.07119628989117,0.052451097790744,0.959972449986864,-4.5706053702215
"64","200595_s_at","EIF3A","8661","eukaryotic translation initiation factor 3 subunit A",1.39107051705644,4.51917884094832,1.46116399024951,0.16059579147358,0.959972449986864,-4.58584379617371
"65","200600_at","MSN","4478","moesin",1.72557755785781,6.17379897105226,1.51178376046917,0.147329783471401,0.959972449986864,-4.58467863025837
"66","200603_at","PRKAR1A","5573","protein kinase cAMP-dependent type I regulatory subunit alpha",-0.313915964333116,4.00085771809971,-0.324055826420587,0.749497749735784,0.970758703487168,-4.60336949050812
"67","200608_s_at","RAD21","5885","RAD21 cohesin complex component",1.17652241062718,3.83367874565056,1.37680374992024,0.184858563423728,0.959972449986864,-4.58773228442001
"68","200609_s_at","WDR1","9948","WD repeat domain 1",1.02275968023943,7.02484951815259,1.31157410061456,0.205563462348166,0.959972449986864,-4.58914344549738
"69","200610_s_at","NCL","4691","nucleolin",1.14961288092761,6.9115468079399,1.51803595311262,0.145755898078061,0.959972449986864,-4.58453313925655
"70","200612_s_at","AP2B1","163","adaptor related protein complex 2 subunit beta 1",0.668222022734916,5.57709474100939,0.919707482818853,0.369455654516119,0.959972449986864,-4.59655468545136
"71","200613_at","AP2M1","1173","adaptor related protein complex 2 subunit mu 1",1.03223635495784,5.51919873869847,1.3625880976137,0.189222876047258,0.959972449986864,-4.58804359274003
"72","200614_at","CLTC","1213","clathrin heavy chain",1.53700930948833,6.47325450378133,1.404725865508,0.17652109544219,0.959972449986864,-4.58711489058654
"73","200618_at","LASP1","3927","LIM and SH3 protein 1",1.54539085612276,5.23725966871499,1.51887581067114,0.145545542226374,0.959972449986864,-4.58451356959739
"74","200620_at","TMEM59","9528","transmembrane protein 59",0.343008342782283,6.6262759631062,0.536822167740815,0.597729749664909,0.959972449986864,-4.60163550322878
"75","200621_at","CSRP1","1465","cysteine and glycine rich protein 1",0.560985941929985,5.10513175768767,0.858936204953108,0.401268835108674,0.959972449986864,-4.59751684153447
"76","200627_at","PTGES3","10728","prostaglandin E synthase 3",1.46759933921106,6.2971163256753,1.22504012997229,0.23579042785741,0.959972449986864,-4.59094410028824
"77","200629_at","WARS1","7453","tryptophanyl-tRNA synthetase 1",1.47069755140589,5.96058163948938,1.46954404812459,0.158334354885831,0.959972449986864,-4.58565250455076
"78","200633_at","UBB","7314","ubiquitin B",-0.461997830453106,11.1731245895776,-0.652230683780728,0.522201610451777,0.959972449986864,-4.60035800945734
"79","200634_at","PFN1","5216","profilin 1",0.588091249443486,7.57017796459066,0.605114291975227,0.5523873186022,0.959972449986864,-4.60090727156557
"80","200640_at","YWHAZ","7534","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta",0.699170003632612,5.79844562909439,0.841790764328922,0.410557765443874,0.959972449986864,-4.59777822570968
"81","200642_at","SOD1","6647","superoxide dismutase 1",1.143988798232,7.90049306241827,1.18113803800872,0.252374942304266,0.959972449986864,-4.59182458884677
"82","200644_at","MARCKSL1","65108","MARCKS like 1",0.195525867273067,5.91127128678827,0.259874592822588,0.797804524125756,0.979643171285858,-4.6037284191259
"83","200645_at","GABARAP","11337","GABA type A receptor-associated protein",0.16602466682239,7.24079899205637,0.205211703681336,0.839627378315831,0.988011708695554,-4.60397271101352
"84","200649_at","NUCB1","4924","nucleobindin 1",1.02032246318272,5.02858973937516,1.59091581049954,0.128417485197917,0.959972449986864,-4.58281289055727
"85","200650_s_at","LDHA","3939","lactate dehydrogenase A",0.582344601922755,7.69092741568312,0.529451388328783,0.602731294275179,0.959972449986864,-4.60170922302026
"86","200652_at","SSR2","6746","signal sequence receptor subunit 2",-0.4474597327934,7.56801860036814,-0.708886539022289,0.48715252181258,0.959972449986864,-4.59964806929403
"87","200656_s_at","P4HB","5034","prolyl 4-hydroxylase subunit beta",0.170927379586696,3.94698509915843,0.248803834556162,0.80622873887322,0.982575430185126,-4.60378247572749
"88","200657_at","SLC25A5","292","solute carrier family 25 member 5",0.537669886784351,7.6430090762679,0.699589876136375,0.492808042843506,0.959972449986864,-4.59976821758196
"89","200660_at","S100A11","6282","S100 calcium binding protein A11",0.381966301628737,4.8372921077796,0.499555636079743,0.623223582084268,0.965455024880119,-4.60199836253869
"90","200661_at","CTSA","5476","cathepsin A",-0.384290503242197,5.48264071672977,-0.579930888048458,0.568894054797344,0.959972449986864,-4.60118525244509
"91","200662_s_at","TOMM20","9804","translocase of outer mitochondrial membrane 20",1.37474321853258,4.61376403275612,1.78260854004913,0.0909181066601442,0.959972449986864,-4.578097831501
"92","200663_at","CD63","967","CD63 molecule",1.23170944723035,6.08025286048281,1.33171718815267,0.198983145500424,0.959972449986864,-4.58871244576861
"93","200666_s_at","DNAJB1","3337","DnaJ heat shock protein family (Hsp40) member B1",-0.527179680086547,7.90928748679219,-0.415617287068876,0.682427631196145,0.96785460611739,-4.60272445700647
"94","200668_s_at","UBE2D3","7323","ubiquitin conjugating enzyme E2 D3",1.67945416625422,6.39512313725326,2.23545705213285,0.0378114829613735,0.959972449986864,-4.56620334113087
"95","200673_at","LAPTM4A","9741","lysosomal protein transmembrane 4 alpha",0.857432886332608,5.18018023989022,1.12971180187447,0.27290259157314,0.959972449986864,-4.59282616857674
"96","200674_s_at","RPL32","6161","ribosomal protein L32",0.147574437745831,11.322810879732,0.232263968938827,0.818859781659817,0.98538793172017,-4.60385890829955
"97","200677_at","PTTG1IP","754","PTTG1 interacting protein",0.0188659381032155,6.89027375108509,0.0257255403203495,0.979749212612562,0.998289141764073,-4.60437242217497
"98","200681_at","GLO1","2739","glyoxalase I",-0.558900643837024,5.45035170259517,-0.737341888764643,0.470079757378158,0.959972449986864,-4.59927151734351
"99","200682_s_at","UBE2L3","7332","ubiquitin conjugating enzyme E2 L3",-0.245271881540781,5.70711792052731,-0.375534030914606,0.711495692646508,0.969708464173758,-4.60302591560357
"100","200686_s_at","SRSF11","9295","serine and arginine rich splicing factor 11",0.421696864895138,5.55646641295186,0.56372200199319,0.579651735029512,0.959972449986864,-4.60135835684923
"101","200687_s_at","SF3B3","23450","splicing factor 3b subunit 3",-0.657117791550789,5.82174868559084,-0.976958319878983,0.341078844817444,0.959972449986864,-4.59559869887967
"102","200691_s_at","HSPA9","3313","heat shock protein family A (Hsp70) member 9",1.21975397945329,6.05420154924044,1.18485638113005,0.250937008317454,0.959972449986864,-4.59175090946292
"103","200694_s_at","DDX24","57062","DEAD-box helicase 24",-0.400809246456929,6.75212481366919,-0.499647601333408,0.62316004507394,0.965455024880119,-4.60199749746264
"104","200699_at","KDELR2","11014","KDEL endoplasmic reticulum protein retention receptor 2",0.547405368166616,4.95703143828015,0.609608633457994,0.549468390239012,0.959972449986864,-4.60085651289054
"105","200703_at","DYNLL1","8655","dynein light chain LC8-type 1",-0.975056241721616,5.77188988778732,-1.32828734269926,0.200091697887243,0.959972449986864,-4.58878613976309
"106","200704_at","LITAF","9516","lipopolysaccharide induced TNF factor",1.51066239282842,7.00227777036747,1.95700190521711,0.0654690896412135,0.959972449986864,-4.5736151735777
"107","200707_at","PRKCSH","5589","protein kinase C substrate 80K-H",-0.0480128695995647,5.01585591327556,-0.0539165448862851,0.957574370085164,0.995542084106785,-4.60435072631088
"108","200708_at","GOT2","2806","glutamic-oxaloacetic transaminase 2",0.0919248027238986,4.97126677531867,0.130388458047571,0.897653632669322,0.991004048128932,-4.60421464876459
"109","200710_at","ACADVL","37","acyl-CoA dehydrogenase very long chain",0.529012622626253,6.09840676627901,0.803497102405674,0.431798261877956,0.959972449986864,-4.59834565751896
"110","200713_s_at","MAPRE1","22919","microtubule associated protein RP/EB family member 1",0.364448258466509,7.21869440156746,0.510831942742084,0.615455749828822,0.962583769183189,-4.60189116752544
"111","200717_x_at","RPL7","6129","ribosomal protein L7",0.83691104592223,9.51724077981068,1.12017148691192,0.276843210773173,0.959972449986864,-4.59300833688862
"112","200718_s_at","SKP1","6500","S-phase kinase associated protein 1",0.0565427359991517,6.71472700527769,0.0622521613272275,0.951023597828985,0.994207331889331,-4.60434137060412
"113","200726_at","PPP1CC","5501","protein phosphatase 1 catalytic subunit gamma",-0.127568181731064,6.53062427440349,-0.187729237300868,0.853114000499837,0.988011708695554,-4.60403883440289
"114","200728_at","ACTR2","10097","actin related protein 2",0.390104292559898,7.00567555872108,0.568099941993592,0.576735976051116,0.959972449986864,-4.60131205308748
"115","200738_s_at","PGK1","5230","phosphoglycerate kinase 1",1.03506000444945,5.55625703754131,0.950616185258654,0.353943208736071,0.959972449986864,-4.5960444249983
"116","200740_s_at","SUMO3","6612","small ubiquitin like modifier 3",-0.182343397839734,5.39462139577375,-0.220059461227856,0.828212970972082,0.988011708695554,-4.60391197465373
"117","200741_s_at","RPS27","6232","ribosomal protein S27",0.112441687092399,10.2781775804053,0.17678334945447,0.861582063016203,0.988011708695554,-4.60407726157573
"118","200743_s_at","TPP1","1200","tripeptidyl peptidase 1",0.937251994854821,5.97937130172236,1.18362194170253,0.251413695527605,0.959972449986864,-4.59177538859322
"119","200745_s_at","GNB1","2782","G protein subunit beta 1",-0.819393059276508,6.66504576874361,-0.983640027257102,0.337867888569312,0.959972449986864,-4.59548407382956
"120","200747_s_at","NUMA1","4926","nuclear mitotic apparatus protein 1",-0.531800634780701,6.69847672994528,-0.811632264967616,0.42722905502388,0.959972449986864,-4.59822701853932
"121","200748_s_at","FTH1","2495","ferritin heavy chain 1",0.213708921648109,9.10285963922259,0.277962439589462,0.784095817197448,0.975186080811559,-4.60363511240275
"122","200750_s_at","RAN","5901","RAN, member RAS oncogene family",0.764224383307518,5.29755739330476,0.824943435847856,0.419818714962029,0.959972449986864,-4.59803066953881
"123","200752_s_at","CAPN1","823","calpain 1",-0.172722618550919,4.51796145987972,-0.259836092531803,0.79783377720714,0.979643171285858,-4.60372861113634
"124","200757_s_at","CALU","813","calumenin",-0.315078378419113,4.88790461739683,-0.461371410633177,0.649861689655287,0.96785460611739,-4.60234445214224
"125","200761_s_at","ARL6IP5","10550","ADP ribosylation factor like GTPase 6 interacting protein 5",0.984961684965006,5.09915046565165,1.16650589486397,0.258093728475351,0.959972449986864,-4.59211289202759
"126","200766_at","CTSD","1509","cathepsin D",0.761983333714636,3.86099394729468,1.13739123261566,0.269760879736307,0.959972449986864,-4.59267869600886
"127","200768_s_at","MAT2A","4144","methionine adenosyltransferase 2A",1.10619361140902,7.39571846839601,1.53988827401135,0.140363980138327,0.959972449986864,-4.58402198489719
"128","200771_at","LAMC1","3915","laminin subunit gamma 1",-1.11089345198512,3.4244170318081,-1.71173836315235,0.103505401258826,0.959972449986864,-4.57987036554657
"129","200773_x_at","PTMA","5757","prothymosin alpha",0.226634908761176,7.15108885491048,0.292008878428822,0.77349960973129,0.975186080811559,-4.60355839612272
"130","200782_at","ANXA5","308","annexin A5",0.294680847757112,5.3618247901406,0.420196457406695,0.679138016658429,0.96785460611739,-4.6026881417411
"131","200789_at","ECH1","1891","enoyl-CoA hydratase 1",0.649148398844344,5.36379059151179,0.835983881859124,0.413734879968744,0.959972449986864,-4.59786573140961
"132","200790_at","ODC1","4953","ornithine decarboxylase 1",0.863641299423779,7.06502442102282,0.961879539053695,0.348402558490139,0.959972449986864,-4.59585505293764
"133","200792_at","XRCC6","2547","X-ray repair cross complementing 6",0.887972246298182,7.41570621899555,1.26996065318833,0.219697989529712,0.959972449986864,-4.59001987142165
"134","200797_s_at","MCL1","4170","MCL1 apoptosis regulator, BCL2 family member",0.81722091443679,7.85477499371039,0.990667427758723,0.334513538407736,0.959972449986864,-4.59536284060548
"135","200804_at","TMBIM6","7009","transmembrane BAX inhibitor motif containing 6",0.24644942421155,7.31105516285289,0.300153798121436,0.767376036338524,0.975186080811559,-4.60351221103436
"136","200807_s_at","HSPD1","3329","heat shock protein family D (Hsp60) member 1",0.835107244719111,7.09652883895776,0.688368846371996,0.499684674807215,0.959972449986864,-4.59991133556601
"137","200810_s_at","CIRBP","1153","cold inducible RNA binding protein",-0.25547795829768,5.30630202356534,-0.339509221055934,0.738015207348153,0.970758703487168,-4.60327152987416
"138","200812_at","CCT7","10574","chaperonin containing TCP1 subunit 7",1.25333807103769,6.70650836123189,1.76405927183514,0.0940772429739657,0.959972449986864,-4.57856481363957
"139","200814_at","PSME1","5720","proteasome activator subunit 1",0.941022285397508,7.26133019946682,1.50309881736015,0.149539364225426,0.959972449986864,-4.58488016598911
"140","200816_s_at","PAFAH1B1","5048","platelet activating factor acetylhydrolase 1b regulatory subunit 1",-0.017526662996473,5.12683042988538,-0.022642328958542,0.982175807006921,0.998289141764073,-4.6043738634246
"141","200817_x_at","RPS10","6204","ribosomal protein S10",0.454818160871662,11.2084465074448,0.692864945985466,0.496922708759297,0.959972449986864,-4.59985424051531
"142","200818_at","ATP5PO","539","ATP synthase peripheral stalk subunit OSCP",0.955801573212027,6.72353073147827,1.12102306382275,0.276489770772503,0.959972449986864,-4.59299212342208
"143","200819_s_at","RPS15","6209","ribosomal protein S15",-0.247483733157289,10.4951539891177,-0.331957950927127,0.743618423569018,0.970758703487168,-4.60331995493653
"144","200826_at","SNRPD2","6633","small nuclear ribonucleoprotein D2 polypeptide",0.114590144959839,7.85515934605036,0.178984689623814,0.859877622148115,0.988011708695554,-4.60406971755676
"145","200837_at","BCAP31","10134","B cell receptor associated protein 31",0.289521971418266,6.66052734240845,0.395712628867609,0.69680213871697,0.96785460611739,-4.60287784857338
"146","200839_s_at","CTSB","1508","cathepsin B",0.538940822285818,6.216831274664,0.703530506247847,0.490406165235619,0.959972449986864,-4.59971746345296
"147","200840_at","KARS1","3735","lysyl-tRNA synthetase 1",0.346628978496199,6.65960985597477,0.451381036430811,0.656913854680832,0.96785460611739,-4.60243066899089
"148","200845_s_at","PRDX6","9588","peroxiredoxin 6",0.793087555072316,4.46399357270543,0.980065370102573,0.339583101780386,0.959972449986864,-4.59554547559017
"149","200846_s_at","PPP1CA","5499","protein phosphatase 1 catalytic subunit alpha",0.165988938953233,5.97494715734758,0.204183291912581,0.84041936818575,0.988011708695554,-4.60397676223865
"150","200847_s_at","SARAF","51669","store-operated calcium entry associated regulatory factor",0.0936582980097809,7.98196117025097,0.0876587014823035,0.931081261773916,0.993585112809069,-4.6043045815778
"151","200852_x_at","GNB2","2783","G protein subunit beta 2",0.917293745921478,6.09245637947919,1.28184303558344,0.215586957589148,0.959972449986864,-4.58977156626988
"152","200854_at","NCOR1","9611","nuclear receptor corepressor 1",-0.483079769018553,4.87847698253235,-0.74744994800203,0.464102125156779,0.959972449986864,-4.59913458735903
"153","200863_s_at","RAB11A","8766","RAB11A, member RAS oncogene family",0.248340897321092,6.29671991600019,0.325257678185915,0.748602523107974,0.970758703487168,-4.60336203174871
"154","200866_s_at","PSAP","5660","prosaposin",1.88606243996178,5.7268513246482,2.00965092918269,0.0591448646556786,0.959972449986864,-4.57223371546591
"155","200867_at","RNF114","55905","ring finger protein 114",0.987203686876434,3.60901443279317,1.45471058338079,0.16235524064624,0.959972449986864,-4.58599066583113
"156","200870_at","STRAP","11171","serine/threonine kinase receptor associated protein",1.0261328036238,5.72636283780412,1.36982819211232,0.186989946949314,0.959972449986864,-4.58788529954118
"157","200873_s_at","CCT8","10694","chaperonin containing TCP1 subunit 8",2.90014621492213,5.79239261134115,3.79768464041174,0.00124795230704413,0.842783791357134,-4.52541712695075
"158","200876_s_at","PSMB1","5689","proteasome 20S subunit beta 1",1.38601068509962,5.19305375059773,1.37103130513904,0.18662094038646,0.959972449986864,-4.58785894348562
"159","200877_at","CCT4","10575","chaperonin containing TCP1 subunit 4",2.00642548618618,7.10613352215957,2.64580392928575,0.0160984392946197,0.959972449986864,-4.55504634659155
"160","200880_at","DNAJA1","3301","DnaJ heat shock protein family (Hsp40) member A1",1.44956705655492,6.07090281463779,1.65652123072178,0.114325139317426,0.959972449986864,-4.58122830774659
"161","200882_s_at","PSMD4","5710","proteasome 26S subunit, non-ATPase 4",0.708257801709484,4.72948764348618,1.13225944300306,0.271857344128025,0.959972449986864,-4.59277732723957
"162","200886_s_at","PGAM1","5223","phosphoglycerate mutase 1",0.842697978913691,6.61694210506877,1.10374131940925,0.283727716309096,0.959972449986864,-4.59331933923844
"163","200887_s_at","STAT1","6772","signal transducer and activator of transcription 1",1.91815520913428,5.47804460282509,1.70985952152035,0.103858580603248,0.959972449986864,-4.57991691599199
"164","200891_s_at","SSR1","6745","signal sequence receptor subunit 1",-0.217389643746738,3.94291018196062,-0.330114208434849,0.744988771501495,0.970758703487168,-4.60333161699243
"165","200893_at","TRA2B","6434","transformer 2 beta homolog",0.790523074348327,5.89347763381228,0.844278991762896,0.409201195031035,0.959972449986864,-4.59774057131506
"166","200895_s_at","FKBP4","2288","FKBP prolyl isomerase 4",1.19413945503502,7.17034708437544,1.22506571695756,0.235781010926623,0.959972449986864,-4.59094358046879
"167","200899_s_at","OGA","10724","O-GlcNAcase",0.693990120499077,4.43523660703291,0.877650354880488,0.391287110002555,0.959972449986864,-4.5972264424582
"168","200902_at","SELENOF","9403","selenoprotein F",0.00997980973078505,3.44842213915528,0.012080735258149,0.99048935191234,0.998289141764073,-4.6043774077888
"169","200903_s_at","AHCY","191","adenosylhomocysteinase",1.72432118168155,3.41557587749725,1.93255729175071,0.0686053577557489,0.959972449986864,-4.57425257553683
"170","200904_at","HLA-E","3133","major histocompatibility complex, class I, E",0.342934244038445,7.59506941607222,0.432587343923757,0.670269822837329,0.96785460611739,-4.60258795606303
